"date","CDU/CSU","SPD","Die Linke/PDS","AfD","Bündnis 90/Die Grünen","FDP"
"2006-1-01",38.8625,31.2375,8.66875,NA,8.275,9.2375
"2006-2-01",40.075,30.43125,8.4,NA,8.30625,8.8625
"2006-3-01",39.70625,29.33125,8.4625,NA,8.88125,9.5625
"2006-4-01",38.59375,30.575,8.51875,NA,9.01875,9.2875
"2006-5-01",37.3928571428571,29.8357142857143,9.27857142857143,NA,9.03571428571429,10.4
"2006-6-01",35.2357142857143,29.75,9.73571428571429,NA,9.3,11.3928571428571
"2006-7-01",33.9733333333333,29.3466666666667,9.54666666666667,NA,9.61333333333333,12.6066666666667
"2006-8-01",32.6642857142857,29.3785714285714,9.66428571428571,NA,9.85,12.9642857142857
"2006-9-01",31.2714285714286,29.3428571428571,9.85,NA,10.1357142857143,13.6642857142857
"2006-10-01",30.5066666666667,30.76,9.55333333333333,NA,10.6,13.32
"2006-11-01",31.5857142857143,30.0785714285714,9.94285714285714,NA,10.3142857142857,12.6642857142857
"2006-12-01",33.5846153846154,29.1846153846154,9.59230769230769,NA,10.6846153846154,11.8
"2007-1-01",34.3133333333333,29.5866666666667,8.79333333333333,NA,10.4066666666667,12.0933333333333
"2007-2-01",34.1,29.3692307692308,9.16923076923077,NA,10.7615384615385,11.5923076923077
"2007-3-01",35.54,28.9333333333333,9.17333333333333,NA,10.5066666666667,10.6933333333333
"2007-4-01",36.1214285714286,28.9785714285714,9.81428571428571,NA,10.1,10.6071428571429
"2007-5-01",36.3375,29.29375,9.76875,NA,10.2875,10.15625
"2007-6-01",36.8,27.8133333333333,11.4866666666667,NA,10.1533333333333,9.56666666666667
"2007-7-01",37.6428571428571,26.5928571428571,12.4642857142857,NA,9.76428571428571,9.45714285714286
"2007-8-01",37.2714285714286,27.0071428571429,11.7214285714286,NA,9.59285714285714,9.89285714285714
"2007-9-01",38.3571428571429,26.9142857142857,11.2357142857143,NA,9.9,9.2
"2007-10-01",39.41875,27.75625,10.71875,NA,9.25,8.5625
"2007-11-01",38.5,27.9,10.8642857142857,NA,9.15714285714286,9.14285714285714
"2007-12-01",38.5363636363636,27.8181818181818,10.8727272727273,NA,9.40909090909091,9.4
"2008-1-01",38.1538461538462,28.5384615384615,10.6,NA,9.02307692307692,9.62307692307692
"2008-2-01",36.6352941176471,28.1352941176471,12.4,NA,8.99411764705882,9.75294117647059
"2008-3-01",37.5714285714286,25.75,13.0142857142857,NA,10.2071428571429,9.91428571428571
"2008-4-01",37.4933333333333,25.9866666666667,12.5133333333333,NA,10.04,10.0666666666667
"2008-5-01",36.0857142857143,24.7285714285714,12.9928571428571,NA,10.55,11.1642857142857
"2008-6-01",35.2857142857143,23.7571428571429,13.7,NA,10.55,12.4214285714286
"2008-7-01",36.3307692307692,24.6,12.8461538461538,NA,10.3923076923077,11.6461538461538
"2008-8-01",36.8066666666667,23.2333333333333,13.6,NA,10.4333333333333,11.6866666666667
"2008-9-01",36.45,25.6,12.96875,NA,9.45625,11.14375
"2008-10-01",35.1666666666667,25.2533333333333,12.64,NA,9.55333333333333,12.3466666666667
"2008-11-01",36.4357142857143,24.5428571428571,12.3785714285714,NA,10.1285714285714,11.8714285714286
"2008-12-01",36.6076923076923,24.3769230769231,11.8076923076923,NA,10.7461538461538,12.1769230769231
"2009-1-01",36.0733333333333,24.7933333333333,10.9666666666667,NA,10.1066666666667,13.34
"2009-2-01",34.3538461538462,24.2846153846154,11.0615384615385,NA,10.6923076923077,16.1384615384615
"2009-3-01",33.8533333333333,25.6066666666667,10.6666666666667,NA,10.1,15.9
"2009-4-01",35.1666666666667,25.6333333333333,10.2,NA,10.0333333333333,14.7666666666667
"2009-5-01",35.3214285714286,26.4285714285714,9.96428571428571,NA,10.3928571428571,13.6785714285714
"2009-6-01",35.5714285714286,24.0357142857143,10.0357142857143,NA,11.8214285714286,14.25
"2009-7-01",36.15625,23.1875,10.0625,NA,12.0625,13.96875
